,reviewId,userName,userImage,content,reason,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
61,gp:AOqpTOFtIsRIwZBP7BFFuaQfzHpuNtMn3b2LLhS84BAVF6rX2o0BZrB39tiljW-ag6B1Na9Fm2yZ1LuTjBwowg,Olga Korchyga,https://play-lh.googleusercontent.com/a/AATXAJz-MGjYLZPCRJfjMBmouGOzF96CNk_6g9XD4zFz=mo,"They have been charging me $8.95 subscription fee for years, even though I contacted them multiple times trying to cancel.",Membership,1,6,4.0.1,2021-05-17 12:03:14,,
62,gp:AOqpTOELIE1Qq17a8qndXUe1Ig6PU8znBhHV7hn9urYxwOFThzuwbHV9spXfONx5Z-ywdDB64Bmyb4SVwxZpLQ,Sondra Feldbrugge,https://play-lh.googleusercontent.com/a/AATXAJzGiwwzDa2nwxBckCP0xkRCPxYxjD7mEeJAgOQ-=mo,You have to sign up from membership one we don't have to why can you not let us not sign up the membership to rescue pets and why do you make us spend money to get the membership can you stop doing that and updated prodigy for weekend just play a revolver are pets,Membership,1,0,4.0.1,2021-05-17 09:31:07,,
63,gp:AOqpTOFIOSW9vM_f_TVVeCsJMBzbrjLXrFfIn9upP2frsXpRKkvBHXhtggNVXl3WMV51URzzVpmo8VWym_k_hg,M.J. D'Abate,https://play-lh.googleusercontent.com/a/AATXAJxr0jQZlC-57Zfjxd8-GgvUscmQFXxpcKvH2xpK=mo,It's way easier to sign in with a computer than on a phone.,Technical,1,0,,2021-05-15 10:25:23,,
64,gp:AOqpTOHnMQ52gemW2-2xpsGMWQQXH-Gl74cHxDftKL85MaYcYcqniIoaeA5R_sh0F_BdGouF1FLX3MlyG1Qf2A,Bruce Peacecraft,https://play-lh.googleusercontent.com/a-/AOh14GhSodG2_75hL-m1F3CLcrdnM8vju3dMtDZnjd9-eA,Kinda good im giving it a one tho because one i tried my Google and it fid not work one night it worked but when I did that I couldn't log in to my school account ,Technical,1,0,,2021-05-15 02:03:22,,
65,gp:AOqpTOG6WDQl208b5ngHMNbADLXiVfLahLHVMeggrwGRdVo22uuEeEb5YXZK24U4Mb5UYMj-DQ-O51EHHVRI6Q,robloxzl 209,https://play-lh.googleusercontent.com/a-/AOh14Ggx47KuyAb5qP7-QqYNCVM-T1wtf4F5l4CRW6njsQ,"opens and goes to orange screen, can't play game",Technical,1,0,4.0.1,2021-05-14 16:10:48,,
66,gp:AOqpTOH8Y_X9dFntKp4ZdXibKXCS-Hq_hSVmTSrR2TdpMamts7LevnzHUqZ807M9Ho3fLIiN7Q38FW5USAtBpA,Unicorn Chye,https://play-lh.googleusercontent.com/a-/AOh14GgPPyHy72NGwVip-N_s6u8Dirwb7k_GeIYS2VUlGw,Don't like it would be nice to have a free membership for one day ,Membership,1,0,,2021-05-13 18:40:28,,
67,gp:AOqpTOH6bJJdGrbuuGnPzYNH71KYvtZ6h982mZd9p9AN9KO1qbqpaHjAlEO3qkt4VERa5w3cmadfPb0DBgvOVw,Kawai Cake,https://play-lh.googleusercontent.com/a-/AOh14GjSMtxjBJtgUZt9M6BidkKLxbutMF5viChq32rYSQ,I dont like it we have to log in everytime ee wanna play!!!,Technical,1,0,4.0.1,2021-05-12 22:08:56,,
68,gp:AOqpTOGAoJVrMd6GVQn2mdVRI9NZweGuDLsTa0yCBdDbiMjSkvFTW0mrJsgx04eVqBEKWrzbNrHjLT4STe04QA,SHANE HENRY,https://play-lh.googleusercontent.com/a-/AOh14GiJjexwMEvbV7N3Kq5nLUnnlVULhNg-rRsyMuOolg,Not good,No specific reason,1,0,,2021-05-12 20:05:27,,
69,gp:AOqpTOF2DfH4Oh87w6bSYSAFctV7-3hPU_v9Pb7VwT62w3KMT6UZycgW7N_xpBu7eJ8zMhgt94vsBA16FeQJpg,Mara runyon,https://play-lh.googleusercontent.com/a/AATXAJztwAk-Y6NWTHTa89A1OzhSGHnMEa2-aIryicoo=mo,"When trying to log in from Google, absolutely nothing happens. Why have an usable app...",Technical,1,2,4.0.1,2021-05-11 07:03:52,,
70,gp:AOqpTOFFcxpKSnzgmbstnfhZJ_amWBq3KcKyJU_YtFqNkP2TkJDRFyfLm4DAume1FllzyyJrrCnGI0Yc2TXtWw,Jennifer Jousset,https://play-lh.googleusercontent.com/a/AATXAJznaAgwtmCdaShXSkG6o7kkm7xPa7otvU_PP6-C=mo,It sucks I hate it,No specific reason,1,0,,2021-05-10 10:54:59,,
71,gp:AOqpTOG2HWJSHHKATEMpJsOwgF2UrSrnwI2XsF0mk9px7vT9_BxB2D_Y-UrHQZ4f87wzzfO8G_RlSNl7AFMMeA,Sophia Love,https://play-lh.googleusercontent.com/a/AATXAJxvUtxqzU3feFyqTrmVegAKJxbd-CKLDgetKIjV=mo,"MY STUDENTS CAN'T LOG IN BUT WHEN THEY, CAN, THEY THROW FITS ABOUT MEMBERSHIPS! IMPROVE THIS APP BECAUSE I AM DELETING IT!",Technical,1,0,4.0.1,2021-05-09 07:57:56,,
72,gp:AOqpTOHvynnQYcfLi5xXz8dKPJHzwYS9fUR-3kwvMlxdGa_-YHjaS5ymxMHdV9yZF5fKQfbA6C21Sax34IVfug,Deyson Castanon,https://play-lh.googleusercontent.com/a-/AOh14Gjxozvio7zREwsLbBb1qc5a_gkzcKNRwgyas7gH,I will rate it 1 star first member ship second why do we need money to get member ship third why is there a button to update the grade and its so hard to go around to have diffrent stuff around,Membership,1,1,,2021-05-07 21:09:36,,
73,gp:AOqpTOEwZzFLMC63N6dyFRuXtXvPTwMb3kffFmUjufGlrIQGLVHU-XjFeHBhGhXCrh9UcgLj-ntn40eultgFzQ,*Loon Noises*,https://play-lh.googleusercontent.com/a-/AOh14GjgwOVYlWeYIZNyOy17r6j0KVGZ-PS-pTTdNinc,Basically everything is behind a pay wall and it's hard to have fun when you need to pay a member ship in order to collect pets or get anything interesting or cool I do not recommend this game.,Membership,1,9,4.0.1,2021-05-07 12:51:28,,
74,gp:AOqpTOEhfSYLN4vuBF3wUG8sSBLuJHzN95LLPQrZ3tZZU3z3T45qtWBpfe5MjmMLPf8MohS-7TfmX4TU4eLAaw,Jonathan Maimoni,https://play-lh.googleusercontent.com/a/AATXAJwHXDUWbcEBv9FS_I9xXZc4miwsOxJ8oLdPmHM=mo,Your game sucks,No specific reason,1,0,4.0.1,2021-05-06 15:51:48,,
75,gp:AOqpTOFU0F123drL_m57ZZjtp-fOGHoawbJoSfFakk-uT0icLBg03KaQb8eICMZSWz4_z52nP2MBzxsKwXo7VQ,rico hunter,https://play-lh.googleusercontent.com/a/AATXAJwTsv5Es1oI__bF7fGPbP91qDuRHQ2X2t-8McJf=mo,no no no nooooooooooooo!,No specific reason,1,0,,2021-05-05 16:07:18,,
76,gp:AOqpTOH9JZaHfgIEoiGOy11DeLXkXUyQQdWLIT4CbpPxyy4hQcrKuX7ijuq0MRTxkDefwv58XHSZqfUiqFgzog,OZcar jc,https://play-lh.googleusercontent.com/a-/AOh14GhyGezCuHGjnJ1c8A-YBaZrnKNqkCR0CuqGuvZl5Q,Asks for dumb memberships for basic stuff in-game. Too overpriced. I recommend everyone to download hacks for the game. Save money during these crisis people! F prodigy!,Membership,1,2,,2021-05-05 14:53:15,,
77,gp:AOqpTOEMEbezUBFbtR4hyESnJC-c_1yABfojJOZhIJ5UFZ4AEt46B1FpSQ-7tL8faqNUTCgdYg-vtcva8UQkAQ,Liam Aalders,https://play-lh.googleusercontent.com/a/AATXAJzjpycpe-PfBWORrcJLJ9l21rSQBPSZklqDzoIM=mo,Math makes it not fun,No specific reason,1,0,4.0.1,2021-05-05 13:35:37,,
78,gp:AOqpTOES9geth9g-iJApz0g0EtqnEuj7-1913EjPZXyGDpqpi9yy-NRGKMN6zoYOBf9L5GRPJ_wAmT_03cmcMQ,Pollock Family,https://play-lh.googleusercontent.com/a-/AOh14GhajLbGRwION2MQt3vBjWJB5hzcI9YosM699Gs,¤¤¤¤¤¤,No specific reason,1,0,4.0.1,2021-05-04 02:21:59,,
79,gp:AOqpTOGoo7cbhUCM9fN2_XJ8vQW3OKD1y2ENz-41n2amM4PYrKA3dICMitSqlUi-Z8nAfrh0Sw7koESBFQ4K-Q,â˘Miraculer Beeâ˘,https://play-lh.googleusercontent.com/a-/AOh14GjJzXFjFiNQQf7zP0ms24UgKrdpGqPOA3wHOWiO,Everyone make this a among us chat lol,No specific reason,1,0,4.0.1,2021-05-01 19:43:29,,
80,gp:AOqpTOH5GPz3VIKHINA4hpiFZkvCujAxBOM43pHbNOM-thTyqfOXXUAa3tafVw9ZHqmoXktfE9HwxIKD7Xxqjg,Joe,https://play-lh.googleusercontent.com/a-/AOh14GiolQDINhJ1SxO-Iax7b1vMYObxF1iXbpzcxY9J,This is a great game on pc but on phone I can't even log in using google and like 85 % of the game requires a membership,Membership,1,6,4.0.1,2021-05-01 16:37:25,,
81,gp:AOqpTOHtLbkdqHxKTlJTwj2OR_4Lh8QC7QI_Xff_n--ApTsfxJXaea0S1dVU8p52SZiteLnWjbxfCcvsA5MuVg,Vinu Varghese,https://play-lh.googleusercontent.com/a-/AOh14Gjq9KLF3x7PlImoVTn6U5dLqwEoOBsmOcvBF50v2g,"Stopped working when asked for the class code. The button for ""I don't have a class code"" does nothing and no other buttons work except for exiting out of the application. Using a chromebook, the game works on the website but not as a downloaded application.",Technical,1,4,,2021-05-01 11:52:37,,
82,gp:AOqpTOHaZqHmA-IBe5Fs9FSZlOSrGJLksbOPKovBe-CRSAksUxuo23uuZ3WJ49FeX0KUnntrkPDMJBymm2ezJg,Rohead109,https://play-lh.googleusercontent.com/a-/AOh14GiTOI9fBw7pbCknOvegB2Qy8ucPUUyX0R2U6jIVMg,"Terrible game, makes fun of you, not recommended for sensitive children. If your child's teacher assigns this, use favourite toy of child to replace his/her character.",Gameplay,1,3,,2021-04-30 16:28:22,,
83,gp:AOqpTOEpJVBkrf8SPS9DtstfhRO-2Fl4MmTTK4CJLXrsAGZs4gJIgOT_Q9gqFKdLScCczdEGaU1SiEzpyPo1wQ,Biggie Chopps,https://play-lh.googleusercontent.com/a/AATXAJzrb4VVpQ2ZAl5GAgQaan920VkCGUftaFAhKBRn=mo,It's a mixed of fun and math which is my favorite subject,No specific reason,1,0,,2021-04-30 15:45:15,,
84,gp:AOqpTOFroXBifrrJnG_vIGmFyylcv5jhAiFTRHs5c1VNiFazDazzPDTh2lqfRlDI_pZypCy_qO3dtJAkZalFhQ,Kenny Hall,https://play-lh.googleusercontent.com/a/AATXAJyHmhM6Cn3E1IWi3xzx2mBtmNuA5NEOEQnWU04=mo,"The game is pretty ok overall, but the phone app will not let me log in with Google, but that is how I signed up through the website. It asks me if it's okay to leave the app and go to the website but when I click that it is okay, it doesn't do anything. Please fix this and I'll change my rating.",Technical,1,6,,2021-04-29 17:17:13,,
85,gp:AOqpTOHPJByWFM9Fx4tXf1cyEGWtJvpqBP4lqiivYlP_YVzOLWlo34KACaTV_M-H_lfCSAzuOynX61lLFEShWw,45hrs,https://play-lh.googleusercontent.com/a-/AOh14Gj1bfStsyIiHeWns5chCSnQUKQcQT5u9sy_xIobLw,can't even use the app all I get is.. error code: 2,Technical,1,0,4.0.1,2021-04-27 23:11:07,,
86,gp:AOqpTOHWU1RMIXEWm4iqTROmyhpn_qF8qvAmMbS_67A3adX6N0kBGIfiYp93_jUMkMZ1aS_Hm01KB6NKFG6Qng,Mugabo Mgahuara,https://play-lh.googleusercontent.com/a/AATXAJyNohCwsBQE2fxGoie-KNsiHl_FJLb2Us6tLEij=mo,My kid was playing prodigy and you have to save pet on prodigy for member now so many thing are for member,Membership,1,0,,2021-04-27 20:36:45,,
87,gp:AOqpTOF1Ke7PuXNpbBIiXiTy8ff5zhBygpfW5TUShNiORZslBf3L0N8VSz6zJiEVxtBOPVF7zEluSMMo9m-1FQ,me inDestiny,https://play-lh.googleusercontent.com/a/AATXAJw9bjJAsLa48Zi5vqsWla9VFWaz9YP8x3XmLaqW=mo,Its not pay to win Its pay to play,Membership,1,0,,2021-04-27 15:15:02,,
88,gp:AOqpTOEAGjPJWxxXKdGn3MS36p0BsTSsMJysYpQ4pXibHLd1R0c4sYclAdQ3swNdEoHCu_nQ2Usz_O3OeaDljw,Blank Foster,https://play-lh.googleusercontent.com/a-/AOh14Gjqb_GEzq8325sotfFZNSSC2t8Kb81CnIbLIlUZdg,My overall experience was fine but I no longer wanted the prodigy for the kids as they've moved back into school full time. And now prodigy keeps trying to charge my bank card. When you call them for customer service you get a recording saying they're having technical difficulties and can't answer your call at the time. Buyer beware,Membership,1,26,4.0.1,2021-04-27 13:13:50,,
89,gp:AOqpTOGYuclsGBtUXyPfA5iOgTvOJZmzQwAAzcWNTXDMScMsRmxoOHZHlNi90AoqyW8CK5S1PiBE8MfVwW6vUA,shadow FF,https://play-lh.googleusercontent.com/a-/AOh14Gj5tFexfZS_xH7yHMKkLxZN6ep5P3nXt7dL705Pkw,"Autoback issue,black screen and touch problem and so many glitches",Technical,1,2,3.5.0,2021-04-27 02:05:16,,
90,gp:AOqpTOFrt4fkc52FF8Y-vHgJBx7RuaynS1jlBVctQaqRWG9-Hmg0aZogkLr_aTagJ51mUSKYHMThoMWJt1H4uw,Nelson Gonzalez,https://play-lh.googleusercontent.com/a/AATXAJzxEkDPA4MTF0TO5DD1uoHJV8YVXCCIoC-WhO4A=mo,You were able to evolve your pets but now you have to pay five dollars for itams and stuff they make 60 dollars a year frome one person,Membership,1,4,4.0.1,2021-04-23 22:29:39,,
91,gp:AOqpTOEZkn-NpiDRw4l7cga4j_Dr_m2C_HEJbdJWmIFrZIKs4GuIohVhSsAEuMLetJ11X1L5SBO00lcf8Ea-NA,Vanilla - Kirby,https://play-lh.googleusercontent.com/a-/AOh14GhsGQVXps4XuFGsU29UPddJQ-_1t38BH9IQUCsQrQ,Fix the Google login,Technical,1,0,,2021-04-22 16:19:12,,
92,gp:AOqpTOHCp0NKqDsHu1ehEX9tjrRAPXovjC2QtK3SoEYIyROfb2HKGgxrY1-30b2uhUtlx734npt3TlIlnd_6bA,Mackenzie Phifer,https://play-lh.googleusercontent.com/a/AATXAJxQ5I95S21TJOyDg4MBL4MfKejlDi2jcCs82tSV=mo,would not work,Technical,1,0,,2021-04-22 14:16:30,,
93,gp:AOqpTOGH3RG4k7E2r3REx3V4jlCsyFhoaHWb9yl9m2yRXM7HZO9ag9cw7iA0dEQeTnhAAE55nN954oIeX_HfYQ,Gunner Chapman,https://play-lh.googleusercontent.com/a/AATXAJz0dbjwQl_Xcj2pkfgKLBoI79x7eHXOZ9JxdGFW=mo,It sucks,No specific reason,1,0,4.0.1,2021-04-21 16:37:26,,
94,gp:AOqpTOFvkIrvCpG9N4Ke0ve3OeE3RitKpAqQBdE9hF4Hv5M-mOAmBsAuaS8sIjTDTTumnIDZ1ules40ECPSeeg,Daniel Jon La Bruyere,https://play-lh.googleusercontent.com/a-/AOh14GgC5EoNQHqtsGCR2EH6pA6itOSo71mzmMVZ1QQHRg,When i try to sign in with google it says do you want to go to the website just fix that,Technical,1,1,4.0.1,2021-04-16 22:01:48,,
95,gp:AOqpTOEyybx5_OM3ZXJt7_ef7AxEb5pjF6GDnnWl3-ssm4TgALbiOd1duT16gLFbbo1Fq1VC8j00cornnOrigw,The Random Gamer yt,https://play-lh.googleusercontent.com/a-/AOh14GiVtDW2M8dOQ_OhcX2IA-L2i0eWc-si3rHa--YdjQ,"This game would'nt let me even start the game, I couldn't log In with google, and I don't remember my password.",Technical,1,2,4.0.1,2021-04-16 13:44:32,,
96,gp:AOqpTOGLnPVgYODBJqN9NrAyLm-2ootJ_6YY1SFJx28s6_zsvzIBVHm6R_B7v4-hGfH7n3phNsgmxQdodzbX1Q,Mastr Games,https://play-lh.googleusercontent.com/a-/AOh14GgXH19LcRCrqAurxyaj1Rqr5fhLHgyxvfckRdBPSg,Prodigy does not let me login my school on prodigy it will let me log in so please prodigy fix it,Technical,1,0,4.0.1,2021-04-15 19:44:57,,
97,gp:AOqpTOFH3uzxI86C1SUnK-75DpjLCC3nwTuQMRHhxnfeiAzYhJryrPSl7P-Tg9jMg0QyvVG7kIiSFxzFYYNdpQ,Delores Garza,https://play-lh.googleusercontent.com/a-/AOh14GicDiesC3dhslga6Nbn9yAeqL--WLLSaKvEkHL2BA,WHY THE HECK WON'T NOOT SHUTTUP FOR THREE FREAKIN SECONDS,No specific reason,1,0,4.0.1,2021-04-15 17:41:20,,
98,gp:AOqpTOFxG4ZsDJsOSCu8ijyn_LR_msRt0hANn9DoEbc181Hty6rZn4U9-bM0AHgK6fIQme644Nyj64dXLUtmLQ,lovely tigers,https://play-lh.googleusercontent.com/a/AATXAJzVj886XGbaXek2wEA6QntOTiVf0kZ7DrhlJWlO=mo,It is so bad get this game of of hatred,No specific reason,1,0,3.2.7,2021-04-15 12:30:11,,
99,gp:AOqpTOEPwTFhQsPqq_4fDNntkCMjcCjEGJ7I7mMFVfBmvLGAvuW6rxmPlQB6VmxJqixWjfGdGDUOgMgLzO8Gtw,PANTHER QUEENS,https://play-lh.googleusercontent.com/a-/AOh14GiWfE19292gRfo0CsDnkDUhAKwT5epCMHLhrEJjhg,"It wont let me log in with google it'll say ""your about to leave the site to go to the web site"" so i'll press leave and it wont do anything.",Technical,1,2,,2021-04-14 10:00:55,,
100,gp:AOqpTOEibgAUUaFL2OzSibhXI8ku9FAbpQc1XbKBxZZOSQr2wxwXHzPhgHUtHc5CGXG4GXmx6ibtuNuHfWhcEA,Rebecca Russell,https://play-lh.googleusercontent.com/a/AATXAJxqqeF6wGJB4q4h7N3W3jN6XYdl2T8gnWJkY6wR=mo,It was good a until they changed the graphics. Now they look all cartoony and they used to look like anime. Pls change them back!,Gameplay,1,6,4.0.1,2021-04-14 09:38:30,,
101,gp:AOqpTOGRnluHceI_3872MZT2wdq272jOGZeSrQhx-EITlucn6n4MdvLqnRHogYyWMBQUp4DUx_RV3jIC6S9Sdw,Marinda Marquez,https://play-lh.googleusercontent.com/a-/AOh14Gh8qtUIX8OQxFaqwQowtUbTRRnXF2Ts2pGUnKim,It won't let me do my password,Technical,1,0,,2021-04-13 20:01:54,,
102,gp:AOqpTOE2hmk1MVAicGDa3gowIcl5YD_GxA-3DWiMxzTFmFDyps_oqiIazXBGcvphMQph15B62P7M2Mp-x9d2mw,Allison Hornby,https://play-lh.googleusercontent.com/a-/AOh14Gjh4nGIEvcTDgLBlyK-2U2Ovnkqv4yb13-2l8h7Fg,It won't even let me logon,Technical,1,0,4.0.1,2021-04-13 00:18:57,,
103,gp:AOqpTOEt7ALBSXmGE47aGaovfwBo6AyGRUZmRUWQvaue8MiZVVuYANEUeWzP12sCyGWMCtVn2d5ePHxxHm0ong,EVERYTHING FROM USA sidoo,https://play-lh.googleusercontent.com/a-/AOh14GjEho_tNjdR6H9vxKvv7BhKkwrStdJtVAMvM2WnwgE,I don't like the game so this is the reason why: i got in battles and I used my skills and I don't know the answers my feelings were sad  ş my dad wouldn't help me to do the answers he got mad at me I couldn't do it myself I just learned to do math   ­I'm 6 already and don't know math :(,Gameplay,1,0,,2021-04-10 20:16:22,,
104,gp:AOqpTOHHeGiFQho8Hi966j8PENM8xsIM7qj2sZHSLIMK-bH7XNYYjgtm_959wx3by_W6Vrcgol6Y2tTANiFeog,TheShadowghost21,https://play-lh.googleusercontent.com/a-/AOh14Gg6jDcYTEW_t-FxeEsT47w2Rwh5HTyaIPMHOKSIHw,The game was really terrible I did not like it it was so bad I couldn't even play for 5 seconds it was terrible I couldn't even play it for literally one second or five I don't know but this game is terrible well no one even likes it if you play this game trash and better not play this game is terrible I'm giving it one star real I wish I could give it a zero star review so I'm not ever downloading this game ever again no matter if you convince me only if you add a ugly shop,Technical,1,3,4.0.1,2021-04-10 14:34:26,,
105,gp:AOqpTOHtHJDOVBruCR8ynoqgsLxhHLrbY9EzxL_hgLGLQ64fQ_JTDaU37kwbA1atb5W6BFX1JlKcwm361y0vPA,Zinganater .-.,https://play-lh.googleusercontent.com/a-/AOh14Gj01MTCwrosCB2XbbmLpavYd6R0x1v7OrG2FsL6Gw,It's been loading for a long time. 1 hour in it still didn't load.,Technical,1,5,4.0.1,2021-04-09 17:58:01,,
106,gp:AOqpTOHNGb6Atr51ZSGfDB01aSk7AZozqM9jKRIGwrdsr7J2Avo8CxN487Q03nvw6UB2e4GIZaBwQHw5iYMMMw,king kay,https://play-lh.googleusercontent.com/a-/AOh14Ggy-S_8OkFKFOrNgBuoou2bTowEY12Dmk4m6m-n,You need member for everything and that kind of suck that's why I gave it a one star but it have a good side about it like you can catch most creatures without it please make it more fair (=,Membership,1,4,4.0.1,2021-04-09 17:54:58,,
107,gp:AOqpTOHBhh7YuN6syvB2ToomqAF8qkzW_hcEb5-Ss1ckd74RRgh2hnn8fKNnB5Ysc3FNIcfc3u31P6yNL6OEww,rawaa altaie,https://play-lh.googleusercontent.com/a/AATXAJwgOTH86aOM-l9znTNK0HOBePy-3QE1VwbIfWLy=mo,Very fun,No specific reason,1,0,4.0.1,2021-04-06 17:47:43,,
108,gp:AOqpTOEHx_KJpGo_jLjZUoE1syAI81mXOHWKXwUfMayNpbfupnfBrF37D1LyXLeHbTYZGmNNoIwlnr9tcnJbuA,Steven Abrahamsen,https://play-lh.googleusercontent.com/a/AATXAJygzy3LXMIbMJ1j8jbimYHoiX6fnoJiiDskXxhw=mo,Bad,No specific reason,1,0,,2021-04-06 07:15:06,,
109,gp:AOqpTOFxOwPO5p9iTGy_HZpgcySiMEqWD7lG9Zpng4dfbzr07HL-ladUH7bLB3eaz_C1cpT-LmZlk4rD_j94JA,Crystal Bennett,https://play-lh.googleusercontent.com/a/AATXAJy4RtaqGzWnuk1QYra64FND9bfSoDj8FHoPvcJu=mo,"Automatically renewed my premium membership. A notice or reminder would have been appreciated, as it gets hard to keep track of every subscription, especially ones that my daughter uses and I don't.",Membership,1,2,,2021-04-05 23:45:44,,
110,gp:AOqpTOHlQeqzpywucV9-BiBV_c9CvFqmrvJCrIR9IarBfCjM9ohWD3bHn-t9PRwAeQu9GM64sEBIJeylGmEW2Q,laser blast,https://play-lh.googleusercontent.com/a-/AOh14GiNkju9LyvyPcY_XbByYOjhQRHwOvuAQc63xf8H,Poopy,No specific reason,1,0,,2021-04-05 12:46:17,,
111,gp:AOqpTOETPEZ4uA7PI8LrAmx27laAizQaFgXaWSu3dHpUWqumE9jdwiV1pIguO3LnBhHJQO1zLITvqFB6OTooyg,Turkey studios,https://play-lh.googleusercontent.com/a/AATXAJyA5XKxDe1tj6DPYVmLwb1YZN6dLXX55sl9Wnic=mo,Prodigy was so fun back then now you just made it all membership and micro transactions think about the kids you are more worse than electronic arts.,Membership,1,8,,2021-04-05 08:20:08,,
112,gp:AOqpTOHWN8TjWgESoD0F_zIBqOXqFLAjtWNwV4l9wuYJ4juViiezBCYVDD1yxvolMd2xl0Rji4885xFv-J8OPA,Anthony Farrell-Stewart,https://play-lh.googleusercontent.com/a/AATXAJw84JsPs7VLr9rvT1PR43iG8tSHzx5qKIzbL-U5=mo,Dg,No specific reason,1,0,4.0.1,2021-04-04 22:31:08,,
113,gp:AOqpTOH4q8lpgMgsDe60_rD3zfPyKSad1TDBroGqNkyLcYUTGlkGuPydjMG1TdDIbw3evIrh8qTOTizASIxODA,jamie mulholland,https://play-lh.googleusercontent.com/a/AATXAJwG8u2SxG56vWcpzb0nN6SMatAS8HcT7y31x8NW=mo,I love da game but I cant get in the gam :(,Technical,1,1,4.0.1,2021-04-03 19:43:50,,
114,gp:AOqpTOEMVFHUo_svEwl1JMEOxTQY1Nzg1TodtlCgXbIHhQ7HTWwxCfNDDFnsv-WtT4OoWYq1xV3Xj2g7hNHb9w,AidenandAyanna tv,https://play-lh.googleusercontent.com/a/AATXAJwZVAco_WXLc8sSo63Rl5b8IByJirjTUwhIxDVc=mo,I hate the game.,No specific reason,1,0,,2021-04-03 10:52:19,,
115,gp:AOqpTOE8ZE8Y3YqQDTtsokvuuaFu9HUB-dJue8S8mo16xN8UfKoZWhYkbZ0C6QczZpcGYX2odwT6HAKhiaxKWw,Eliana Harrison,https://play-lh.googleusercontent.com/a/AATXAJxOcNaOrsj75BaY8Acb6pnAOHqUQGWo9Bh7SJY=mo,The game wouldn't load on my phone,Technical,1,0,,2021-04-02 14:39:07,,
116,gp:AOqpTOHI486Q3glerCK7telGSPZV1k6qmzPhGMyfzUOKlNMfai6vQuvKVB1RFXjshilBzUQAfm15lAGNy7fqZA,Devin Guillen,https://play-lh.googleusercontent.com/a/AATXAJz-U1P7ghNhc89R2EW2Y1ExtSzLXGYLkL3JAry4=mo,Why would you even add a membership?! Now you made the game even worse!,Membership,1,0,,2021-04-01 09:30:49,,
117,gp:AOqpTOEXMCO9ydzosIRuIodAxjLlRwqwH7dHfcf3SHZP4S8jlYtyKyv-JxjIV90mxwdN2aR3TEBEwnMXvImHnA,Aarti Bhalodi,https://play-lh.googleusercontent.com/a/AATXAJx_nTBNTOFQjwVTNNX-f5REAPyUIHFBMhedUhU-=mo,"The game is great but, half if the game needs membership, and the things you can buy with membership are super awesome, which people without membership cannot buy which is totally unfair... :(",Membership,1,3,,2021-03-31 22:42:24,,
118,gp:AOqpTOGnALsfaS42o7nrH7tREojXcHODeKCo3UAKBB0csvub9Y-G_InY3huqXxuwdzAI1v4VA0JHig_NFXmFzw,Ian Sanchez,https://play-lh.googleusercontent.com/a/AATXAJzOGo-jSfr2fVWDFipYkpN6Jt07-9YZExEnwpND=mo,Terrible,No specific reason,1,0,,2021-03-31 11:51:47,,
119,gp:AOqpTOHZp8gXOTs5dyTsJzKvxmu73sU1L3W5A_EbQEjEXwd2ZV2a6CmVEQFpgSOCCIYQ4Tm4gOrkZtgF6h_XWA,Joyce Caruso,https://play-lh.googleusercontent.com/a/AATXAJzmQleLrca15ByKHuiBqENnXdQEAZ6mjHRMH7pG=mo,It is the best because we were at School,No specific reason,1,0,,2021-03-30 14:14:45,,
120,gp:AOqpTOFE6V6FQWC0XUmKqqBUlD3W83TG15IV1zwL91wjgtvW9dutgf4It1u1-iRzrRyhSGSyNZTWhzg3MrI3KQ,Chris Ramirez,https://play-lh.googleusercontent.com/a/AATXAJyO6UGIok7lNgOQkTkOFam2I4ZaKTqVFGqCmUTz=mo,"On ur phone or tablet ur wifi when it disconnect its logs you outt also if,you turn its off its. Fun but I have a Google account but it didn't let me",Technical,1,2,,2021-03-30 12:27:30,,
121,gp:AOqpTOEnNdI1MZ433u1ksDTSppf1NTPBC2GKKHg7J_E9YAeruY7lPbub_0W3rT3Kt-xUfX5xUYbGhvW6juQP9A,Erika Hobley,https://play-lh.googleusercontent.com/a/AATXAJxcjmJDj8Nw1W1gneZA7foFF0wyb_6y4hseLxV-=mo,all the people i hear play it hate and so do i. it just gives every one much harder version of the question right after the just bearly get a way easier version right.,Gameplay,1,2,3.3.3,2021-03-29 11:55:04,,
122,gp:AOqpTOEcM_7rE0utnTE-hv6qGMJvgPm9qiJelMqd7kLc1Py3t6S1eQ2cEv5t68MZX7RhJbTTkFb0hyuBteAQPQ,Jason Grevenberg,https://play-lh.googleusercontent.com/a/AATXAJyonIqN0rCT7WlkpFKud_5TstfbjJcD08mXWRfi=mo,Not letting me log in to my Google account,Technical,1,0,,2021-03-28 15:07:59,,
123,gp:AOqpTOF48gnPBOT1VjehJwzgCo9Cx5BJfzCYUhD0G_6r3IGnKwfbPtM0_sMBt_rNzQuEvDxa8gDOtOhHOZT3sw,Piper Unicorn,https://play-lh.googleusercontent.com/a/AATXAJw-WPzuKrs7tyNCO0LiJlvmWG0CQAp8_YQOlFs=mo,it takes for ever to lige in it is true am iright,No specific reason,1,0,4.0.1,2021-03-27 15:02:20,,
